filename_audio|filename_transcript|transkripsi|ground_truth|wer|cer|hasil_llm|status|latency|path_audio_eval|correctness_1_5|naturalness_1_5|intelligibility_1_3
2339_audio06.wav|audio06.txt|[ERROR] Transcription file not found|Urīdu arrange transport min Jeddah ilā Madinah ghadan|1.0|0.6981|"```json {   """"perbaikan"""": """"Berkas transkripsi tidak ditemukan."""",   """"tagging"""": """"[EN:Transcription file not found]"""",   """"respon"""": """"Mohon maaf, berkas transkripsi tidak ditemukan. Silakan unggah kembali berkas Anda agar dapat segera diproses."""" } ```"|SUCCESS|25.84|data/evaluation_output/audio_results\2339_audio06.wav|||
2339_audio07.wav|audio07.txt|[ERROR] Transcription file not found|Book flight ke Jeddah lalu lanjut ke Madinah, schedule terbaik kapan|1.0|0.8529|"```json {   """"perbaikan"""": """"Berkas transkripsi tidak ditemukan."""",   """"tagging"""": """"[EN:Transcription file not found]"""",   """"respon"""": """"Mohon maaf, berkas transkripsi tidak ditemukan. Silakan unggah kembali berkas Anda agar dapat segera diproses."""" } ```"|SUCCESS|24.79|data/evaluation_output/audio_results\2339_audio07.wav|||
2339_audio11.wav|audio11.txt|[ERROR] Transcription file not found|kenapa fasting di ramadan itu wajib bagi muslim|1.0|0.8298|"```json {   """"perbaikan"""": """"Berkas transkripsi tidak ditemukan."""",   """"tagging"""": """"[EN:Transcription file not found]"""",   """"respon"""": """"Mohon maaf, berkas transkripsi tidak ditemukan. Silakan coba unggah kembali berkas Anda agar dapat segera diproses."""" } ```"|SUCCESS|22.75|data/evaluation_output/audio_results\2339_audio11.wav|||
2339_audio14.wav|audio14.txt|[ERROR] Transcription file not found|How to prepare dokumen umrah dari Indonesia dengan benar|1.0|0.7679|"```json {   """"perbaikan"""": """"Berkas transkripsi tidak ditemukan."""",   """"tagging"""": """"[EN:Transcription file not found]"""",   """"respon"""": """"Mohon maaf, berkas transkripsi tidak ditemukan. Silakan coba unggah kembali berkas Anda agar dapat segera diproses."""" } ```"|SUCCESS|21.91|data/evaluation_output/audio_results\2339_audio14.wav|||
2339_audio19.wav|audio19.txt|[ERROR] Transcription file not found|ahyanan saya bingung mulai dari mana untuk umrah|1.0|0.8333|"```json {   """"perbaikan"""": """"Berkas transkripsi tidak ditemukan."""",   """"tagging"""": """"[EN:Transcription file not found]"""",   """"respon"""": """"Mohon maaf, berkas transkripsi tidak ditemukan. Silakan unggah kembali berkas Anda agar dapat segera diproses."""" } ```"|SUCCESS|23.28|data/evaluation_output/audio_results\2339_audio19.wav|||
2341_audio01(1).wav|N/A|Aku mau buku flight ke jedah minggu depan. Bisa bantu schedule?|N/A|1.0|1.0|"```json {   """"perbaikan"""": """"Saya ingin memesan penerbangan ke Jeddah minggu depan, bisakah Anda membantu mengatur jadwalnya?"""",   """"tagging"""": """"[ID:Aku mau] [EN:book flight] [ID:ke jedah minggu depan. Bisa bantu] [EN:schedule?]"""",   """"respon"""": """"Anda dapat memeriksa jadwal penerbangan melalui situs resmi maskapai atau agen perjalanan daring. Segera lakukan pemesanan untuk mendapatkan harga dan ketersediaan kursi terbaik."""" } ```"|SUCCESS|32.61|data/evaluation_output/audio_results\2341_audio01(1).wav|||
2341_audio01.wav|audio01.txt|[ERROR] Transcription file not found|Aku mau book flight ke Jeddah minggu depan, bisa bantu schedule?|1.0|0.8125|"```json {   """"perbaikan"""": """"Berkas transkripsi tidak ditemukan."""",   """"tagging"""": """"[EN:Transcription file not found]"""",   """"respon"""": """"Mohon maaf, berkas transkripsi tidak ditemukan. Silakan unggah kembali berkas Anda agar dapat segera diproses."""" } ```"|SUCCESS|23.31|data/evaluation_output/audio_results\2341_audio01.wav|||
2341_audio02(1).wav|N/A|Aku butuh travel umrah simple, tapi ikut Madinah Fisip.|N/A|1.0|1.0|"```json {   """"perbaikan"""": """"Saya membutuhkan paket perjalanan umrah yang praktis, tetapi menyertakan kunjungan ke Madinah."""",   """"tagging"""": """"[ID:Aku butuh travel umrah simple, tapi ikut Madinah Fisip.]"""",   """"respon"""": """"Anda dapat mencari paket umrah praktis yang sudah menyertakan kunjungan ke Madinah melalui biro perjalanan resmi. Pastikan untuk memeriksa rincian rencana perjalanan agar sesuai dengan keinginan Anda."""" } ```"|SUCCESS|32.64|data/evaluation_output/audio_results\2341_audio02(1).wav|||
2341_audio02.wav|audio02.txt|[ERROR] Transcription file not found|Aku butuh travel umrah simple tapi include Madinah visit|1.0|0.75|"```json {   """"perbaikan"""": """"Berkas transkripsi tidak ditemukan."""",   """"tagging"""": """"[EN:Transcription file not found]"""",   """"respon"""": """"Mohon maaf, berkas transkripsi tidak ditemukan. Silakan unggah kembali berkas Anda agar dapat segera diproses."""" } ```"|SUCCESS|24.99|data/evaluation_output/audio_results\2341_audio02.wav|||
2341_audio03(1).wav|N/A|Can you help aku arrange transport dari Jeddah ke Madinah tomorrow?|N/A|1.0|1.0|"```json {   """"perbaikan"""": """"Bisakah Anda membantu saya mengatur transportasi dari Jeddah ke Madinah besok?"""",   """"tagging"""": """"[EN:Can you help] [ID:aku] [EN:arrange transport] [ID:dari Jeddah ke Madinah] [EN:tomorrow?]"""",   """"respon"""": """"Anda dapat memesan tiket kereta cepat atau layanan bus melalui aplikasi resmi untuk perjalanan besok. Segera lakukan pemesanan guna memastikan ketersediaan jadwal dan kursi."""" } ```"|SUCCESS|59.15|data/evaluation_output/audio_results\2341_audio03(1).wav|||
2341_audio03.wav|audio03.txt|[ERROR] Transcription file not found|Can you help aku arrange transport dari Jeddah ke Madinah tomorrow|1.0|0.7576|"```json {   """"perbaikan"""": """"Berkas transkripsi tidak ditemukan."""",   """"tagging"""": """"[EN:Transcription file not found]"""",   """"respon"""": """"Mohon maaf, berkas transkripsi tidak ditemukan. Silakan unggah kembali berkas Anda agar dapat segera diproses."""" } ```"|SUCCESS|49.87|data/evaluation_output/audio_results\2341_audio03.wav|||
2341_audio04(1).wav|N/A|Explain step by step cara apply visa Saudi dengan benar.|N/A|1.0|1.0|"```json {   """"perbaikan"""": """"Jelaskan langkah demi langkah cara mengajukan visa Arab Saudi dengan benar."""",   """"tagging"""": """"[EN:Explain step by step] [ID:cara] [EN:apply] [ID:visa Saudi dengan benar.]"""",   """"respon"""": """"Pertama, kunjungi situs resmi atau aplikasi pengajuan visa Arab Saudi untuk mengisi formulir secara daring. Setelah itu, unggah dokumen pendukung seperti paspor dan selesaikan pembayaran biaya visa yang diperlukan."""" } ```"|SUCCESS|35.26|data/evaluation_output/audio_results\2341_audio04(1).wav|||
2341_audio04.wav|audio04.txt|[ERROR] Transcription file not found|Explain step by step cara apply visa Saudi dengan benar|1.0|0.8|"```json {   """"perbaikan"""": """"Berkas transkripsi tidak ditemukan."""",   """"tagging"""": """"[EN:Transcription file not found]"""",   """"respon"""": """"Mohon maaf, berkas transkripsi tidak ditemukan. Silakan unggah kembali berkas Anda agar dapat segera diproses."""" } ```"|SUCCESS|30.48|data/evaluation_output/audio_results\2341_audio04.wav|||
2341_audio05(1).wav|N/A|Ya akhi, uridu book flight ila jadah al-usbu' al-qadim, hal bisa bantu ajada afdal skijul warih latan mubashirwah?|N/A|1.0|1.0|"```json {   """"perbaikan"""": """"Saudara, saya ingin memesan penerbangan ke Jeddah minggu depan. Bisakah Anda membantu saya menemukan jadwal terbaik untuk penerbangan langsung?"""",   """"tagging"""": """"[AR:Ya akhi], [AR:uridu] [EN:book flight] [AR:ila jadah] [AR:al-usbu' al-qadim], [AR:hal] [ID:bisa bantu] [AR:ajada afdal] [EN:skijul] [AR:warih latan mubashirwah]?"""",   """"respon"""": """"Anda dapat memeriksa jadwal penerbangan langsung ke Jeddah melalui situs resmi maskapai atau agen perjalanan daring. Segera lakukan pemesanan agar Anda mendapatkan waktu keberangkatan yang paling sesuai."""" } ```"|SUCCESS|39.96|data/evaluation_output/audio_results\2341_audio05(1).wav|||
2341_audio05.wav|audio05.txt|[ERROR] Transcription file not found|Ya akhi, uridu book flight ila Jeddah al-usbu'al qadim. Hal bisa bantu ajida afdhal schedule wa rihlatan mubashirah?|1.0|0.8621|"```json {   """"perbaikan"""": """"Berkas transkripsi tidak ditemukan."""",   """"tagging"""": """"[EN:Transcription file not found]"""",   """"respon"""": """"Mohon maaf, berkas transkripsi tidak ditemukan. Silakan unggah kembali berkas Anda agar dapat segera diproses."""" } ```"|SUCCESS|17.08|data/evaluation_output/audio_results\2341_audio05.wav|||
2341_audio06(1).wav|N/A|Uridu Orange Transport menjedah ilama di Nahgadan|N/A|1.0|1.0|"```json {   """"perbaikan"""": """"Saya ingin mengatur transportasi dari Jeddah ke Madinah besok."""",   """"tagging"""": """"[AR:Uridu] [EN:Orange Transport] [AR:menjedah] [AR:ilama] [ID:di Nahgadan]"""",   """"respon"""": """"Anda dapat memesan layanan kereta cepat atau bus melalui aplikasi resmi untuk perjalanan besok. Segera lakukan pemesanan agar Anda mendapatkan jadwal yang sesuai."""" } ```"|SUCCESS|32.59|data/evaluation_output/audio_results\2341_audio06(1).wav|||
2341_audio06.wav|audio06.txt|[ERROR] Transcription file not found|Urīdu arrange transport min Jeddah ilā Madinah ghadan|1.0|0.6981|"```json {   """"perbaikan"""": """"Berkas transkripsi tidak ditemukan."""",   """"tagging"""": """"[EN:Transcription file not found]"""",   """"respon"""": """"Mohon maaf, berkas transkripsi tidak ditemukan. Silakan unggah kembali berkas Anda agar dapat segera diproses."""" } ```"|SUCCESS|31.68|data/evaluation_output/audio_results\2341_audio06.wav|||
2341_audio07(1).wav|N/A|Book flight ke Jodah lalu lanjut ke Madinah, schedule terbaik kapan?|N/A|1.0|1.0|"```json {   """"perbaikan"""": """"Bagaimana jadwal terbaik untuk memesan penerbangan ke Jeddah dan kemudian melanjutkan perjalanan ke Madinah?"""",   """"tagging"""": """"[EN:Book flight] [ID:ke Jodah lalu lanjut ke Madinah,] [EN:schedule] [ID:terbaik kapan?]"""",   """"respon"""": """"Jadwal terbaik sangat bergantung pada musim perjalanan dan ketersediaan tiket maskapai penerbangan. Anda disarankan untuk memeriksa situs resmi maskapai guna mendapatkan informasi waktu keberangkatan yang paling efisien."""" } ```"|SUCCESS|35.46|data/evaluation_output/audio_results\2341_audio07(1).wav|||
2341_audio07.wav|audio07.txt|[ERROR] Transcription file not found|Book flight ke Jeddah lalu lanjut ke Madinah, schedule terbaik kapan|1.0|0.8529|"```json {   """"perbaikan"""": """"Berkas transkripsi tidak ditemukan."""",   """"tagging"""": """"[EN:Transcription file not found]"""",   """"respon"""": """"Mohon maaf, berkas transkripsi tidak ditemukan. Silakan unggah kembali berkas Anda agar dapat segera diproses."""" } ```"|SUCCESS|31.12|data/evaluation_output/audio_results\2341_audio07.wav|||
2341_audio08(1).wav|N/A|Bagaimana proses visa Saudi untuk umrah dari Indonesia sekarang?|N/A|1.0|1.0|"```json {   """"perbaikan"""": """"Bagaimana proses pengajuan visa Arab Saudi untuk umrah dari Indonesia saat ini?"""",   """"tagging"""": """"[ID:Bagaimana proses visa Saudi untuk umrah dari Indonesia sekarang?]"""",   """"respon"""": """"Saat ini, Anda dapat mengajukan visa umrah secara daring melalui platform resmi seperti Nusuk atau melalui biro perjalanan umrah yang terdaftar. Pastikan Anda telah menyiapkan paspor, bukti vaksinasi, dan dokumen pendukung lainnya sesuai ketentuan terbaru."""" } ```"|SUCCESS|53.29|data/evaluation_output/audio_results\2341_audio08(1).wav|||
2341_audio08.wav|audio08.txt|[ERROR] Transcription file not found|uridu schedule trip min jeddah ila makkah bukra sabah|1.0|0.8302|"```json {   """"perbaikan"""": """"Berkas transkripsi tidak ditemukan."""",   """"tagging"""": """"[EN:Transcription file not found]"""",   """"respon"""": """"Mohon maaf, berkas transkripsi tidak ditemukan. Silakan unggah kembali berkas Anda agar dapat segera diproses."""" } ```"|SUCCESS|26.98|data/evaluation_output/audio_results\2341_audio08.wav|||
2341_audio09(1).wav|N/A|How to prepare dokumen umrah dari Indonesia dengan benar?|N/A|1.0|1.0|"```json {   """"perbaikan"""": """"Bagaimana cara menyiapkan dokumen umrah dari Indonesia dengan benar?"""",   """"tagging"""": """"[EN:How to prepare] [ID:dokumen umrah dari Indonesia dengan benar?]"""",   """"respon"""": """"Anda perlu menyiapkan paspor dengan masa berlaku minimal enam bulan, visa umrah, serta bukti vaksinasi yang diperlukan. Pastikan Anda berkonsultasi dengan biro perjalanan resmi untuk memastikan seluruh persyaratan dokumen telah terpenuhi."""" } ```"|SUCCESS|33.15|data/evaluation_output/audio_results\2341_audio09(1).wav|||
2341_audio09.wav|audio09.txt|[ERROR] Transcription file not found|mumkin book transport min makkah ila madinah untuk besok?|1.0|0.7193|"```json {   """"perbaikan"""": """"Berkas transkripsi tidak ditemukan."""",   """"tagging"""": """"[EN:Transcription file not found]"""",   """"respon"""": """"Mohon maaf, berkas transkripsi tidak ditemukan. Silakan unggah kembali berkas Anda agar dapat segera diproses."""" } ```"|SUCCESS|25.69|data/evaluation_output/audio_results\2341_audio09.wav|||
2341_audio10(1).wav|N/A|Menurut kamu, belajar bahasa Arab itu susah nggak untuk pemula?|N/A|1.0|1.0|"```json {   """"perbaikan"""": """"Menurut Anda, apakah belajar bahasa Arab sulit bagi pemula?"""",   """"tagging"""": """"[ID:Menurut kamu, belajar bahasa Arab itu susah nggak untuk pemula?]"""",   """"respon"""": """"Tingkat kesulitan belajar bahasa Arab sangat bergantung pada metode dan konsistensi Anda dalam belajar. Bagi pemula, mempelajari kosakata dasar dan tata bahasa secara rutin akan sangat membantu proses pembelajaran."""" } ```"|SUCCESS|36.64|data/evaluation_output/audio_results\2341_audio10(1).wav|||
2341_audio10.wav|audio10.txt|[ERROR] Transcription file not found|Apa perbedaan umrah dan hajj secara detail dalam Islam|1.0|0.8148|"```json {   """"perbaikan"""": """"Berkas transkripsi tidak ditemukan."""",   """"tagging"""": """"[EN:Transcription file not found]"""",   """"respon"""": """"Mohon maaf, berkas transkripsi tidak ditemukan. Silakan unggah kembali berkas Anda agar dapat segera diproses."""" } ```"|SUCCESS|23.15|data/evaluation_output/audio_results\2341_audio10.wav|||
2342_audio01.wav|audio01.txt|Aku mau book flight ke Jeddah minggu depan bisa bantu schedule|Aku mau book flight ke Jeddah minggu depan, bisa bantu schedule?|0.1818|0.0312|"```json {   """"perbaikan"""": """"Saya ingin memesan tiket pesawat ke Jeddah minggu depan, bisakah Anda membantu mengatur jadwalnya?"""",   """"tagging"""": """"[ID:Aku mau] [EN:book flight] [ID:ke Jeddah minggu depan bisa bantu] [EN:schedule]"""",   """"respon"""": """"Anda dapat memeriksa jadwal penerbangan melalui situs resmi maskapai atau agen perjalanan daring. Segera lakukan pemesanan untuk mendapatkan harga dan ketersediaan kursi terbaik."""" } ```"|SUCCESS|35.85|data/evaluation_output/audio_results\2342_audio01.wav|||
2342_audio02.wav|audio02.txt|Aku butuh travel umroh simple tapi include Madinah visit|Aku butuh travel umrah simple tapi include Madinah visit|0.1111|0.0179|"```json {   """"perbaikan"""": """"Saya membutuhkan biro perjalanan umrah yang praktis namun sudah mencakup kunjungan ke Madinah."""",   """"tagging"""": """"[ID:Aku butuh travel umroh simple tapi include Madinah visit]"""",   """"respon"""": """"Anda dapat mencari paket umrah praktis yang sudah mencakup kunjungan ke Madinah melalui agen perjalanan resmi. Pastikan untuk meninjau rincian rencana perjalanan agar sesuai dengan kebutuhan Anda."""" } ```"|SUCCESS|32.65|data/evaluation_output/audio_results\2342_audio02.wav|||
2342_audio03.wav|audio03.txt|"""Can you help aku arrange transport dari Jeddah ke Madinah tomorrow?"""|Can you help aku arrange transport dari Jeddah ke Madinah tomorrow|0.1818|0.0455|"```json {   """"perbaikan"""": """"Bisakah Anda membantu saya mengatur transportasi dari Jeddah ke Madinah besok?"""",   """"tagging"""": """"[EN:Can you help] [ID:aku] [EN:arrange transport] [ID:dari Jeddah ke Madinah] [EN:tomorrow?]"""",   """"respon"""": """"Anda dapat memesan tiket kereta cepat atau layanan bus melalui aplikasi resmi untuk perjalanan besok. Segera lakukan pemesanan guna memastikan ketersediaan jadwal dan kursi."""" } ```"|SUCCESS|166.3|data/evaluation_output/audio_results\2342_audio03.wav|||
2342_audio04.wav|audio04.txt|Explain step by step cara apply visa Saudi dengan penan.|Explain step by step cara apply visa Saudi dengan benar|0.1|0.0545|"```json {   """"perbaikan"""": """"Jelaskan langkah demi langkah cara mengajukan visa Arab Saudi dengan benar."""",   """"tagging"""": """"[EN:Explain step by step] [ID:cara apply visa Saudi dengan] [EN:penan.]"""",   """"respon"""": """"Pertama, kunjungi situs resmi atau aplikasi pengajuan visa Arab Saudi untuk mengisi formulir secara daring. Selanjutnya, unggah dokumen pendukung yang diperlukan dan selesaikan pembayaran biaya visa Anda."""" } ```"|SUCCESS|74.35|data/evaluation_output/audio_results\2342_audio04.wav|||
2342_audio05.wav|audio05.txt|Ya ahri uridu wabukrai ila ajadda al-usbu'al qadim hal bisa bantu ajidah afdol skedul wa rihlatan mubashirah|Ya akhi, uridu book flight ila Jeddah al-usbu'al qadim. Hal bisa bantu ajida afdhal schedule wa rihlatan mubashirah?|0.5|0.2069|"```json {   """"perbaikan"""": """"Saudara, saya ingin memesan penerbangan ke Jeddah minggu depan. Bisakah Anda membantu saya menemukan jadwal terbaik untuk penerbangan langsung?"""",   """"tagging"""": """"[AR:Ya ahri] [AR:uridu] [EN:wabukrai] [AR:ila ajadda] [AR:al-usbu'al qadim] [AR:hal] [ID:bisa bantu] [AR:ajidah afdol] [EN:skedul] [AR:wa rihlatan mubashirah]"""",   """"respon"""": """"Anda dapat memeriksa jadwal penerbangan langsung ke Jeddah melalui situs resmi maskapai atau agen perjalanan daring. Segera lakukan pemesanan agar Anda mendapatkan waktu keberangkatan yang paling sesuai dengan rencana Anda."""" } ```"|SUCCESS|60.83|data/evaluation_output/audio_results\2342_audio05.wav|||
